"","PERIODO_OFICIALIZACION","SUBREGIMEN","REGION_ORIGEN","PAIS_ORIGEN_DESC","REGION_PROCEDENCIA","PAIS_PROCEDENCIA_DESC","MEDIO_TRANSPORTE_DESC","ADUANA_DESC","REGION_ADUANA","UNIDAD_DESC","CAPITULO","PARTIDA","CANTIDAD_UNIDAD","KILOS_NETOS","MONTO_FOB_DOLAR","CANAL"
"3171",201701,"IC05","MS","CHILE","MS","CHILE","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","83","8311",23355,23355,59892.88,"N"
"3172",201702,"IG04","MS","BRASIL","MS","BRASIL","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","85","8544",1222.11,1222.11,45311.55,"N"
"3173",201703,"IC04","MS","BRASIL","MS","BRASIL","CAMION","MENDOZA","DIR_REG_AD_CENTRAL","KILOGRAMO","85","8544",31214.5,31214.5,225684.91,"R"
"3174",201702,"IC05","MS","BRASIL","MS","BRASIL","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","85","8536",3466.69,3466.69,134126.68,"R"
"3175",201703,"IG05","UE","REP_FED_DE_ALEMANIA","UE","ITALIA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","87","8708",6297.66,6297.66,63199.69,"N"
"3176",201703,"IG07","UE","ITALIA","UE","ITALIA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","87","8708",70815.29,70815.29,512689.1,"R"
"3177",201702,"IC03","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","85","8537",1964,1964,253346.68,"R"
"3178",201702,"IG04","UE","ESPANA","UE","ESPANA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","85","8537",1306.94,1306.94,53302.16,"R"
"3179",201703,"IC04","UE","REINO_UNIDO","UE","REINO_UNIDO","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","82","8201",1470,1470,52752,"V"
"3180",201703,"IG04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","87","8708",38693.54,38693.54,300985.78,"N"
"3181",201701,"IG04","MS","BRASIL","MS","BRASIL","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","82","8207",123.96,123.96,42567.16,"N"
"3182",201701,"IG05","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","82","8209",26.92,26.92,43966.44,"N"
"3183",201702,"IC05","MS","BRASIL","MS","BRASIL","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","85","8537",10091,10091,335058,"V"
"3184",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","MENDOZA","DIR_REG_AD_CENTRAL","KILOGRAMO","82","8207",257.65,257.65,143964.5,"V"
"3185",201701,"IG04","UE","REP_FED_DE_ALEMANIA","UE","FRANCIA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","85","8536",6032.4,6032.4,162375.92,"N"
"3186",201701,"IC03","CN","CHINA","CN","CHINA","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","85","8529",23617.66,23617.66,478982.34,"R"
"3187",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","AVION","MENDOZA","DIR_REG_AD_CENTRAL","KILOGRAMO","82","8207",533,533,200947.57,"R"
"3188",201703,"IC03","MS","BRASIL","MS","BRASIL","CAMION","CORDOBA","DIR_REG_AD_CENTRAL","KILOGRAMO","85","8544",13186.5,13186.5,228897.38,"R"
"3189",201703,"IC04","XX","JAPON","XX","JAPON","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",3380.08,3380.08,85482.62,"R"
"3190",201703,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",3878.56,3878.56,108216.74,"R"
"3191",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",117387.3,117387.3,1085898.49,"R"
"3192",201701,"IG05","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",7786.31,7786.31,169369.32,"N"
"3193",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8307",38547.7,38547.7,475396.22,"R"
"3194",201703,"IG05","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",2313.87,2313.87,49530.19,"N"
"3195",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8511",6542.41,6542.41,44871.46,"N"
"3196",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8505",62771.33,62771.33,179066.24,"V"
"3197",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8714",486462.25,486462.25,2081800.01,"R"
"3198",201702,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8544",682.99,682.99,208020.38,"R"
"3199",201703,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8714",2073.68,2073.68,107825.47,"N"
"3200",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",370224.15,370224.15,1594337.63,"R"
"3201",201703,"IG04","NA","MEXICO","NA","ESTADOS_UNIDOS","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","87","8708",19065.46,19065.46,230963.4,"R"
"3202",201701,"IG04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8534",1701.72,1701.72,53197.15,"R"
"3203",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8306",24272.3,24272.3,77758.82,"R"
"3204",201703,"IC04","UE","FRANCIA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",5902.54,5902.54,500420.4,"R"
"3205",201703,"IC05","MS","URUGUAY","MS","URUGUAY","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",45325,45325,376167.69,"R"
"3206",201701,"IG04","NA","MEXICO","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",4020.56,4020.56,79784.08,"N"
"3207",201701,"IG04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",5681.23,5681.23,48497.07,"N"
"3208",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8536",18068.7,18068.7,88538.27,"R"
"3209",201703,"IC04","UE","FRANCIA","UE","BELGICA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",24692.48,24692.48,267995.58,"R"
"3210",201702,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8302",7450.11,7450.11,88047.2,"R"
"3211",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",28090.51,28090.51,160276.45,"N"
"3212",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8517",3446.31,3446.31,314485,"N"
"3213",201702,"IG05","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",16721.14,16721.14,265722.28,"R"
"3214",201703,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",9372.9,9372.9,293477.85,"V"
"3215",201702,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",19847.93,19847.93,491010.57,"N"
"3216",201701,"IG05","NA","MEXICO","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",4266.59,4266.59,54347.11,"N"
"3217",201701,"IC04","XX","TAIWAN","XX","TAIWAN","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",11961.48,11961.48,51232.5,"R"
"3218",201703,"IC04","XX","TAILANDIA","XX","TAILANDIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",22473.61,22473.61,240359.08,"N"
"3219",201701,"IC04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",3607.28,3607.28,45360.38,"R"
"3220",201702,"IC03","XX","COREA_REPUBLICANA","XX","VIETNAM","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",3054.27,3054.27,77557.36,"R"
"3221",201703,"IC05","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",53114.96,53114.96,413528.97,"R"
"3222",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8534",2715,2715,76660.33,"R"
"3223",201701,"IC04","XX","JAPON","XX","JAPON","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",3399.94,3399.94,131617.14,"R"
"3224",201702,"IC04","UE","REP_CHECA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1479.13,1479.13,149224.31,"R"
"3225",201701,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",19069.59,19069.59,425318.95,"N"
"3226",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8533",2192.23,2192.23,46066,"V"
"3227",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",16588.54,16588.54,113931.07,"V"
"3228",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",131105.91,131105.91,523052.99,"R"
"3229",201702,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8311",49200.04,49200.04,141863.67,"V"
"3230",201703,"IC05","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",13571.9,13571.9,4544549.66,"R"
"3231",201702,"IC03","XX","COREA_REPUBLICANA","XX","VIETNAM","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8532",1976.15,1976.15,48618.9,"R"
"3232",201702,"IC03","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8532",31861.57,31861.57,194709.82,"R"
"3233",201701,"IC05","XX","JAPON","XX","TAILANDIA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",1699.48,1699.48,267415.35,"V"
"3234",201702,"IC03","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",373523.88,373523.88,7950641.41,"R"
"3235",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8202",7387.68,7387.68,45905.31,"N"
"3236",201703,"IG05","UE","ITALIA","UE","BELGICA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",843.6,843.6,42666.23,"R"
"3237",201702,"IC05","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",8262.4,8262.4,2953903.82,"R"
"3238",201701,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8714",3335.77,3335.77,112358.24,"N"
"3239",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8211",18105,18105,118958.33,"N"
"3240",201701,"IC04","XX","TAIWAN","XX","TAIWAN","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",21753.96,21753.96,115217.82,"N"
"3241",201701,"IC04","NA","MEXICO","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",3232.68,3232.68,83236.73,"R"
"3242",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8535",16935.3,16935.3,189588.94,"V"
"3243",201703,"IC05","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",66508.93,66508.93,454749.87,"N"
"3244",201703,"IC04","UE","ESPANA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",1372,1372,143683.25,"R"
"3245",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8202",19040.1,19040.1,104651.63,"R"
"3246",201701,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8532",1658.44,1658.44,204823.21,"R"
"3247",201702,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",2308.74,2308.74,50279.59,"R"
"3248",201702,"IC04","XX","COREA_REPUBLICANA","XX","COREA_REPUBLICANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8544",39605.49,39605.49,184078.33,"R"
"3249",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8531",2933.94,2933.94,47204.14,"N"
"3250",201702,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",2331.89,2331.89,121792.59,"R"
"3251",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8213",15821.17,15821.17,96698.8,"N"
"3252",201703,"IC04","XX","VIETNAM","XX","VIETNAM","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8204",19284.29,19284.29,168017.8,"R"
"3253",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8303",22130.95,22130.95,80434.15,"N"
"3254",201702,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8517",2310.19,2310.19,60320.27,"V"
"3255",201702,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8535",32119,32119,578155.51,"V"
"3256",201701,"IC04","UE","ITALIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8514",2608,2608,67527.86,"V"
"3257",201703,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8532",15740.59,15740.59,115845.37,"R"
"3258",201701,"IC05","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8302",4987.05,4987.05,53242.87,"R"
"3259",201702,"IC05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",1988.74,1988.74,142101.04,"R"
"3260",201703,"IC04","IN","INDIA","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",3970.31,3970.31,47141.61,"R"
"3261",201701,"IC04","UE","HUNGRIA","UE","BELGICA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",0.15,0.15,54029.11,"R"
"3262",201702,"IC04","UE","AUSTRIA","UE","BELGICA","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",90.07,90.07,44010.18,"R"
"3263",201702,"IG05","XX","TAILANDIA","XX","TAILANDIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",7627.46,7627.46,123611.82,"N"
"3264",201703,"IC04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",52489.64,52489.64,372192.87,"N"
"3265",201701,"IG04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8509",5353.78,5353.78,48157.49,"N"
"3266",201702,"IC04","MS","BRASIL","MS","BRASIL","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8212",3170.9,3170.9,462982.71,"R"
"3267",201701,"IC04","UE","FRANCIA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",4441.12,4441.12,378581.65,"R"
"3268",201701,"IC04","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",9541.98,9541.98,360657.68,"N"
"3269",201702,"IC03","CN","CHINA","XX","VIETNAM","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8534",1198.69,1198.69,56436.3,"R"
"3270",201702,"IC04","UE","FRANCIA","UE","FRANCIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8517",800,800,41416,"V"
"3271",201701,"IG04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8537",2368.98,2368.98,84647.19,"N"
"3272",201702,"IC04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8215",14522.3,14522.3,139981.8,"R"
"3273",201703,"IG04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",14494.62,14494.62,698223.46,"V"
"3274",201702,"IG04","CN","CHINA","CN","CHINA","CAMION","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",2155.41,2155.41,769316,"R"
"3275",201702,"IC04","XX","COREA_REPUBLICANA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",331.11,331.11,283577.45,"R"
"3276",201703,"IC04","UE","ESPANA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",8480.9,8480.9,137221.17,"V"
"3277",201701,"IC05","CN","CHINA","CN","CHINA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8509",3446.13,3446.13,41474,"V"
"3278",201703,"IC04","UE","FRANCIA","UE","FRANCIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",13616.38,13616.38,91621.71,"N"
"3279",201702,"IC04","UE","FRANCIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8535",3408.4,3408.4,55205.73,"R"
"3280",201702,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8302",13622.64,13622.64,74300.9,"V"
"3281",201701,"IG04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8538",553.04,553.04,110521.59,"N"
"3282",201703,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8529",2711.81,2711.81,50929.04,"R"
"3283",201703,"IC04","UE","ITALIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",2157.63,2157.63,80011.69,"V"
"3284",201703,"IC04","UE","FRANCIA","UE","BELGICA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",8390.6,8390.6,85891.8,"N"
"3285",201702,"IC04","XX","INDONESIA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8536",1329.17,1329.17,156798.83,"R"
"3286",201701,"IC04","XX","TAIWAN","XX","TAIWAN","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8207",561.91,561.91,44663.09,"R"
"3287",201703,"IC04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8517",13392.8,13392.8,148845.4,"V"
"3288",201702,"IG04","CN","CHINA","CN","CHINA","ACUATICO","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8534",3041.88,3041.88,117782.15,"R"
"3289",201702,"IC04","UE","AUSTRIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",500,500,96592.32,"R"
"3290",201702,"IC04","UE","AUSTRIA","UE","REP_FED_DE_ALEMANIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8545",104685,104685,241868.35,"V"
"3291",201703,"IG05","CN","CHINA","CN","CHINA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",45403.04,45403.04,1303003.44,"V"
"3292",201703,"IC04","UE","REP_FED_DE_ALEMANIA","UE","ITALIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8307",196,196,55192.97,"R"
"3293",201703,"IG04","UE","REP_FED_DE_ALEMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8535",1428,1428,50584.24,"V"
"3294",201703,"IC04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8535",9529,9529,168514.5,"N"
"3295",201702,"IC04","NA","ESTADOS_UNIDOS","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","82","8212",58.32,58.32,48114,"N"
"3296",201702,"IC04","CN","CHINA","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8302",6620.04,6620.04,58897.66,"R"
"3297",201703,"IC04","NA","ESTADOS_UNIDOS","NA","ESTADOS_UNIDOS","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8517",2949.48,2949.48,45862,"V"
"3298",201701,"IC04","MS","BRASIL","MS","BRASIL","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8505",5383.14,5383.14,113082.53,"V"
"3299",201703,"IC05","XX","TAILANDIA","XX","TAILANDIA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8529",2291.51,2291.51,140577.45,"R"
"3300",201702,"IG04","CN","CHINA","CN","CHINA","AVION","USHUAIA","DIR_REG_AD_PATAG,"KILOGRAMO","85","8517",259.02,259.02,301570,"V"
"3301",201701,"IC04","IN","INDIA","IN","INDIA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8302",20239.74,20239.74,94150.4,"V"
"3302",201701,"IG05","NA","MEXICO","NA","MEXICO","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",4622.18,4622.18,44650.32,"R"
"3303",201703,"IG04","UE","RUMANIA","UE","REP_FED_DE_ALEMANIA","CAMION","RIO_GRANDE","DIR_REG_AD_PATAG,"KILOGRAMO","85","8544",3039.4,3039.4,44182.74,"R"
"3304",201702,"IC04","UE","FRANCIA","UE","BELGICA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","87","8708",2905.18,2905.18,42286.52,"N"
"3305",201701,"IG04","NA","MEXICO","NA","ESTADOS_UNIDOS","CAMION","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8529",307.7,307.7,80478.64,"N"
"3306",201703,"IC04","UE","ESPANA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","83","8302",7075.11,7075.11,63278.75,"V"
"3307",201702,"IC04","UE","ESPANA","UE","ESPANA","ACUATICO","BSAS","DIR_ADUANA_DE_BUENOS_AIRES","KILOGRAMO","85","8537",6389.58,6389.58,113731.07,"R"
